codigo_region;codigo_comuna;region;comuna;pop_hombre_2024;pop_mujer_2024;Grupo_edad;pop_censo_2024
16;16101;Ñuble;Chillán;7176;7690;30 a 34;14866
16;16101;Ñuble;Chillán;6648;7409;35 a 39;14057
16;16101;Ñuble;Chillán;5825;6875;40 a 44;12700
16;16101;Ñuble;Chillán;5250;6433;45 a 49;11683
16;16101;Ñuble;Chillán;5777;7030;50 a 54;12807
16;16101;Ñuble;Chillán;5743;6840;55 a 59;12583
16;16101;Ñuble;Chillán;5138;6333;60 a 64;11471
16;16101;Ñuble;Chillán;4155;5340;65 a 69;9495
16;16101;Ñuble;Chillán;3078;4085;70 a 74;7163
16;16101;Ñuble;Chillán;2274;3166;75 a 79;5440
16;16101;Ñuble;Chillán;1410;2236;80 a 84;3646
16;16101;Ñuble;Chillán;933;2139;85 o más;3072
16;16102;Ñuble;Bulnes;552;562;0 a 4;1114
16;16102;Ñuble;Bulnes;755;759;5 a 9;1514
16;16102;Ñuble;Bulnes;738;773;10 a 14;1511
16;16102;Ñuble;Bulnes;809;711;15 a 19;1520
16;16102;Ñuble;Bulnes;670;657;20 a 24;1327
16;16102;Ñuble;Bulnes;721;789;25 a 29;1510
16;16102;Ñuble;Bulnes;779;830;30 a 34;1609
16;16102;Ñuble;Bulnes;701;853;35 a 39;1554
16;16102;Ñuble;Bulnes;703;790;40 a 44;1493
16;16102;Ñuble;Bulnes;672;763;45 a 49;1435
16;16102;Ñuble;Bulnes;795;924;50 a 54;1719
16;16102;Ñuble;Bulnes;835;915;55 a 59;1750
16;16102;Ñuble;Bulnes;854;840;60 a 64;1694
16;16102;Ñuble;Bulnes;681;730;65 a 69;1411
16;16102;Ñuble;Bulnes;483;544;70 a 74;1027
16;16102;Ñuble;Bulnes;362;415;75 a 79;777
16;16102;Ñuble;Bulnes;217;279;80 a 84;496
16;16102;Ñuble;Bulnes;145;257;85 o más;402
16;16103;Ñuble;Chillán Viejo;799;784;0 a 4;1583
16;16103;Ñuble;Chillán Viejo;1102;1020;5 a 9;2122
16;16103;Ñuble;Chillán Viejo;1130;1177;10 a 14;2307
16;16103;Ñuble;Chillán Viejo;1196;1135;15 a 19;2331
16;16103;Ñuble;Chillán Viejo;1164;1138;20 a 24;2302
16;16103;Ñuble;Chillán Viejo;1130;1168;25 a 29;2298
16;16103;Ñuble;Chillán Viejo;1149;1274;30 a 34;2423
16;16103;Ñuble;Chillán Viejo;1081;1233;35 a 39;2314
16;16103;Ñuble;Chillán Viejo;996;1242;40 a 44;2238
16;16103;Ñuble;Chillán Viejo;976;1147;45 a 49;2123
16;16103;Ñuble;Chillán Viejo;1090;1324;50 a 54;2414
16;16103;Ñuble;Chillán Viejo;1015;1271;55 a 59;2286
16;16103;Ñuble;Chillán Viejo;869;943;60 a 64;1812
16;16103;Ñuble;Chillán Viejo;660;790;65 a 69;1450
16;16103;Ñuble;Chillán Viejo;480;603;70 a 74;1083
16;16103;Ñuble;Chillán Viejo;333;432;75 a 79;765
16;16103;Ñuble;Chillán Viejo;187;281;80 a 84;468
16;16103;Ñuble;Chillán Viejo;129;240;85 o más;369
16;16104;Ñuble;El Carmen;312;293;0 a 4;605
16;16104;Ñuble;El Carmen;414;373;5 a 9;787
16;16104;Ñuble;El Carmen;415;388;10 a 14;803
16;16104;Ñuble;El Carmen;426;406;15 a 19;832
16;16104;Ñuble;El Carmen;389;391;20 a 24;780
16;16104;Ñuble;El Carmen;395;404;25 a 29;799
16;16104;Ñuble;El Carmen;427;414;30 a 34;841
16;16104;Ñuble;El Carmen;375;449;35 a 39;824
16;16104;Ñuble;El Carmen;436;413;40 a 44;849
16;16104;Ñuble;El Carmen;399;464;45 a 49;863
16;16104;Ñuble;El Carmen;511;476;50 a 54;987
16;16104;Ñuble;El Carmen;473;531;55 a 59;1004
16;16104;Ñuble;El Carmen;479;440;60 a 64;919
16;16104;Ñuble;El Carmen;349;325;65 a 69;674
16;16104;Ñuble;El Carmen;287;309;70 a 74;596
16;16104;Ñuble;El Carmen;200;218;75 a 79;418
16;16104;Ñuble;El Carmen;152;190;80 a 84;342
16;16104;Ñuble;El Carmen;109;154;85 o más;263
16;16105;Ñuble;Pemuco;228;210;0 a 4;438
16;16105;Ñuble;Pemuco;256;253;5 a 9;509
16;16105;Ñuble;Pemuco;297;273;10 a 14;570
16;16105;Ñuble;Pemuco;294;288;15 a 19;582
16;16105;Ñuble;Pemuco;291;247;20 a 24;538
16;16105;Ñuble;Pemuco;293;306;25 a 29;599
16;16105;Ñuble;Pemuco;275;295;30 a 34;570
16;16105;Ñuble;Pemuco;247;284;35 a 39;531
16;16105;Ñuble;Pemuco;277;293;40 a 44;570
16;16105;Ñuble;Pemuco;274;300;45 a 49;574
16;16105;Ñuble;Pemuco;325;325;50 a 54;650
16;16105;Ñuble;Pemuco;301;342;55 a 59;643
16;16105;Ñuble;Pemuco;330;323;60 a 64;653
16;16105;Ñuble;Pemuco;260;262;65 a 69;522
16;16105;Ñuble;Pemuco;167;179;70 a 74;346
16;16105;Ñuble;Pemuco;140;140;75 a 79;280
16;16105;Ñuble;Pemuco;98;103;80 a 84;201
16;16105;Ñuble;Pemuco;63;91;85 o más;154
16;16106;Ñuble;Pinto;307;281;0 a 4;588
16;16106;Ñuble;Pinto;338;323;5 a 9;661
16;16106;Ñuble;Pinto;384;373;10 a 14;757
16;16106;Ñuble;Pinto;365;394;15 a 19;759
16;16106;Ñuble;Pinto;335;336;20 a 24;671
16;16106;Ñuble;Pinto;373;371;25 a 29;744
16;16106;Ñuble;Pinto;415;453;30 a 34;868
16;16106;Ñuble;Pinto;400;481;35 a 39;881
16;16106;Ñuble;Pinto;400;377;40 a 44;777
16;16106;Ñuble;Pinto;386;406;45 a 49;792
16;16106;Ñuble;Pinto;442;490;50 a 54;932
16;16106;Ñuble;Pinto;463;466;55 a 59;929
16;16106;Ñuble;Pinto;424;482;60 a 64;906
16;16106;Ñuble;Pinto;381;360;65 a 69;741
16;16106;Ñuble;Pinto;284;267;70 a 74;551
16;16106;Ñuble;Pinto;214;225;75 a 79;439
16;16106;Ñuble;Pinto;129;152;80 a 84;281
16;16106;Ñuble;Pinto;80;145;85 o más;225
16;16107;Ñuble;Quillón;408;378;0 a 4;786
16;16107;Ñuble;Quillón;572;505;5 a 9;1077
16;16107;Ñuble;Quillón;579;570;10 a 14;1149
16;16107;Ñuble;Quillón;560;555;15 a 19;1115
16;16107;Ñuble;Quillón;549;478;20 a 24;1027
16;16107;Ñuble;Quillón;503;528;25 a 29;1031
16;16107;Ñuble;Quillón;562;674;30 a 34;1236
16;16107;Ñuble;Quillón;623;617;35 a 39;1240
16;16107;Ñuble;Quillón;547;612;40 a 44;1159
16;16107;Ñuble;Quillón;522;565;45 a 49;1087
16;16107;Ñuble;Quillón;659;650;50 a 54;1309
16;16107;Ñuble;Quillón;683;746;55 a 59;1429
16;16107;Ñuble;Quillón;723;744;60 a 64;1467
16;16107;Ñuble;Quillón;655;687;65 a 69;1342
16;16107;Ñuble;Quillón;465;547;70 a 74;1012
16;16107;Ñuble;Quillón;368;363;75 a 79;731
16;16107;Ñuble;Quillón;244;306;80 a 84;550
16;16107;Ñuble;Quillón;153;265;85 o más;418
16;16108;Ñuble;San Ignacio;373;376;0 a 4;749
16;16108;Ñuble;San Ignacio;476;499;5 a 9;975
16;16108;Ñuble;San Ignacio;569;499;10 a 14;1068
16;16108;Ñuble;San Ignacio;532;549;15 a 19;1081
16;16108;Ñuble;San Ignacio;517;508;20 a 24;1025
16;16108;Ñuble;San Ignacio;472;501;25 a 29;973
16;16108;Ñuble;San Ignacio;563;616;30 a 34;1179
16;16108;Ñuble;San Ignacio;566;524;35 a 39;1090
16;16108;Ñuble;San Ignacio;522;555;40 a 44;1077
16;16108;Ñuble;San Ignacio;501;557;45 a 49;1058
16;16108;Ñuble;San Ignacio;631;674;50 a 54;1305
16;16108;Ñuble;San Ignacio;665;678;55 a 59;1343
16;16108;Ñuble;San Ignacio;671;641;60 a 64;1312
16;16108;Ñuble;San Ignacio;530;585;65 a 69;1115
16;16108;Ñuble;San Ignacio;393;373;70 a 74;766
16;16108;Ñuble;San Ignacio;268;308;75 a 79;576
16;16108;Ñuble;San Ignacio;185;209;80 a 84;394
16;16108;Ñuble;San Ignacio;122;197;85 o más;319
16;16109;Ñuble;Yungay;401;365;0 a 4;766
16;16109;Ñuble;Yungay;569;532;5 a 9;1101
16;16109;Ñuble;Yungay;616;582;10 a 14;1198
16;16109;Ñuble;Yungay;619;537;15 a 19;1156
16;16109;Ñuble;Yungay;507;467;20 a 24;974
16;16109;Ñuble;Yungay;523;594;25 a 29;1117
16;16109;Ñuble;Yungay;608;680;30 a 34;1288
16;16109;Ñuble;Yungay;621;606;35 a 39;1227
16;16109;Ñuble;Yungay;570;622;40 a 44;1192
16;16109;Ñuble;Yungay;541;608;45 a 49;1149
16;16109;Ñuble;Yungay;734;707;50 a 54;1441
16;16109;Ñuble;Yungay;698;748;55 a 59;1446
16;16109;Ñuble;Yungay;648;608;60 a 64;1256
16;16109;Ñuble;Yungay;519;569;65 a 69;1088
16;16109;Ñuble;Yungay;386;426;70 a 74;812
16;16109;Ñuble;Yungay;312;333;75 a 79;645
16;16109;Ñuble;Yungay;199;216;80 a 84;415
16;16109;Ñuble;Yungay;161;248;85 o más;409
16;16201;Ñuble;Quirihue;267;246;0 a 4;513
16;16201;Ñuble;Quirihue;311;336;5 a 9;647
16;16201;Ñuble;Quirihue;382;373;10 a 14;755
16;16201;Ñuble;Quirihue;378;362;15 a 19;740
16;16201;Ñuble;Quirihue;302;307;20 a 24;609
16;16201;Ñuble;Quirihue;335;353;25 a 29;688
16;16201;Ñuble;Quirihue;389;379;30 a 34;768
16;16201;Ñuble;Quirihue;392;445;35 a 39;837
16;16201;Ñuble;Quirihue;372;402;40 a 44;774
16;16201;Ñuble;Quirihue;340;402;45 a 49;742
16;16201;Ñuble;Quirihue;419;436;50 a 54;855
16;16201;Ñuble;Quirihue;373;401;55 a 59;774
16;16201;Ñuble;Quirihue;397;420;60 a 64;817
16;16201;Ñuble;Quirihue;339;332;65 a 69;671
16;16201;Ñuble;Quirihue;266;321;70 a 74;587
16;16201;Ñuble;Quirihue;184;218;75 a 79;402
16;16201;Ñuble;Quirihue;132;175;80 a 84;307
16;16201;Ñuble;Quirihue;107;153;85 o más;260
16;16202;Ñuble;Cobquecura;101;103;0 a 4;204
16;16202;Ñuble;Cobquecura;123;114;5 a 9;237
16;16202;Ñuble;Cobquecura;148;149;10 a 14;297
16;16202;Ñuble;Cobquecura;132;140;15 a 19;272
16;16202;Ñuble;Cobquecura;105;123;20 a 24;228
16;16202;Ñuble;Cobquecura;146;158;25 a 29;304
16;16202;Ñuble;Cobquecura;167;179;30 a 34;346
16;16202;Ñuble;Cobquecura;178;203;35 a 39;381
16;16202;Ñuble;Cobquecura;194;188;40 a 44;382
16;16202;Ñuble;Cobquecura;171;166;45 a 49;337
16;16202;Ñuble;Cobquecura;201;196;50 a 54;397
16;16202;Ñuble;Cobquecura;174;217;55 a 59;391
16;16202;Ñuble;Cobquecura;224;204;60 a 64;428
16;16202;Ñuble;Cobquecura;189;199;65 a 69;388
16;16202;Ñuble;Cobquecura;160;153;70 a 74;313
16;16202;Ñuble;Cobquecura;137;124;75 a 79;261
16;16202;Ñuble;Cobquecura;81;85;80 a 84;166
16;16202;Ñuble;Cobquecura;62;101;85 o más;163
16;16203;Ñuble;Coelemu;364;342;0 a 4;706
16;16203;Ñuble;Coelemu;502;451;5 a 9;953
16;16203;Ñuble;Coelemu;531;507;10 a 14;1038
16;16203;Ñuble;Coelemu;534;493;15 a 19;1027
16;16203;Ñuble;Coelemu;458;467;20 a 24;925
16;16203;Ñuble;Coelemu;476;487;25 a 29;963
16;16203;Ñuble;Coelemu;488;534;30 a 34;1022
16;16203;Ñuble;Coelemu;458;543;35 a 39;1001
16;16203;Ñuble;Coelemu;464;536;40 a 44;1000
16;16203;Ñuble;Coelemu;457;520;45 a 49;977
16;16203;Ñuble;Coelemu;527;504;50 a 54;1031
16;16203;Ñuble;Coelemu;568;572;55 a 59;1140
16;16203;Ñuble;Coelemu;566;590;60 a 64;1156
16;16203;Ñuble;Coelemu;473;522;65 a 69;995
16;16203;Ñuble;Coelemu;346;352;70 a 74;698
16;16203;Ñuble;Coelemu;255;320;75 a 79;575
16;16203;Ñuble;Coelemu;168;213;80 a 84;381
16;16203;Ñuble;Coelemu;125;182;85 o más;307
16;16204;Ñuble;Ninhue;103;109;0 a 4;212
16;16204;Ñuble;Ninhue;140;152;5 a 9;292
16;16204;Ñuble;Ninhue;159;180;10 a 14;339
16;16204;Ñuble;Ninhue;178;173;15 a 19;351
16;16204;Ñuble;Ninhue;159;151;20 a 24;310
16;16204;Ñuble;Ninhue;140;146;25 a 29;286
16;16204;Ñuble;Ninhue;159;171;30 a 34;330
16;16204;Ñuble;Ninhue;168;189;35 a 39;357
16;16204;Ñuble;Ninhue;156;172;40 a 44;328
16;16204;Ñuble;Ninhue;184;173;45 a 49;357
16;16204;Ñuble;Ninhue;194;242;50 a 54;436
16;16204;Ñuble;Ninhue;252;231;55 a 59;483
16;16204;Ñuble;Ninhue;231;224;60 a 64;455
16;16204;Ñuble;Ninhue;199;192;65 a 69;391
16;16204;Ñuble;Ninhue;162;148;70 a 74;310
16;16204;Ñuble;Ninhue;104;126;75 a 79;230
16;16204;Ñuble;Ninhue;94;77;80 a 84;171
16;16204;Ñuble;Ninhue;49;76;85 o más;125
16;16205;Ñuble;Portezuelo;89;93;0 a 4;182
16;16205;Ñuble;Portezuelo;138;133;5 a 9;271
16;16205;Ñuble;Portezuelo;140;145;10 a 14;285
16;16205;Ñuble;Portezuelo;163;146;15 a 19;309
16;16205;Ñuble;Portezuelo;131;132;20 a 24;263
16;16205;Ñuble;Portezuelo;154;142;25 a 29;296
16;16205;Ñuble;Portezuelo;150;156;30 a 34;306
16;16205;Ñuble;Portezuelo;136;158;35 a 39;294
16;16205;Ñuble;Portezuelo;156;139;40 a 44;295
16;16205;Ñuble;Portezuelo;151;146;45 a 49;297
16;16205;Ñuble;Portezuelo;183;209;50 a 54;392
16;16205;Ñuble;Portezuelo;224;223;55 a 59;447
16;16205;Ñuble;Portezuelo;218;224;60 a 64;442
16;16205;Ñuble;Portezuelo;187;175;65 a 69;362
16;16205;Ñuble;Portezuelo;151;117;70 a 74;268
16;16205;Ñuble;Portezuelo;96;106;75 a 79;202
16;16205;Ñuble;Portezuelo;65;88;80 a 84;153
16;16205;Ñuble;Portezuelo;56;83;85 o más;139
16;16206;Ñuble;Ránquil;134;125;0 a 4;259
16;16206;Ñuble;Ránquil;198;174;5 a 9;372
16;16206;Ñuble;Ránquil;227;191;10 a 14;418
16;16206;Ñuble;Ránquil;172;161;15 a 19;333
16;16206;Ñuble;Ránquil;162;143;20 a 24;305
16;16206;Ñuble;Ránquil;151;175;25 a 29;326
16;16206;Ñuble;Ránquil;178;204;30 a 34;382
16;16206;Ñuble;Ránquil;179;192;35 a 39;371
16;16206;Ñuble;Ránquil;188;197;40 a 44;385
16;16206;Ñuble;Ránquil;189;207;45 a 49;396
16;16206;Ñuble;Ránquil;212;219;50 a 54;431
16;16206;Ñuble;Ránquil;254;276;55 a 59;530
16;16206;Ñuble;Ránquil;256;260;60 a 64;516
16;16206;Ñuble;Ránquil;241;259;65 a 69;500
16;16206;Ñuble;Ránquil;185;197;70 a 74;382
16;16206;Ñuble;Ránquil;135;138;75 a 79;273
16;16206;Ñuble;Ránquil;77;96;80 a 84;173
16;16206;Ñuble;Ránquil;59;97;85 o más;156
16;16207;Ñuble;Trehuaco;146;112;0 a 4;258
16;16207;Ñuble;Trehuaco;173;151;5 a 9;324
16;16207;Ñuble;Trehuaco;194;169;10 a 14;363
16;16207;Ñuble;Trehuaco;205;175;15 a 19;380
16;16207;Ñuble;Trehuaco;182;168;20 a 24;350
16;16207;Ñuble;Trehuaco;189;173;25 a 29;362
16;16207;Ñuble;Trehuaco;191;217;30 a 34;408
16;16207;Ñuble;Trehuaco;181;201;35 a 39;382
16;16207;Ñuble;Trehuaco;161;222;40 a 44;383
16;16207;Ñuble;Trehuaco;187;214;45 a 49;401
16;16207;Ñuble;Trehuaco;242;194;50 a 54;436
16;16207;Ñuble;Trehuaco;243;245;55 a 59;488
16;16207;Ñuble;Trehuaco;207;210;60 a 64;417
16;16207;Ñuble;Trehuaco;188;177;65 a 69;365
16;16207;Ñuble;Trehuaco;144;157;70 a 74;301
16;16207;Ñuble;Trehuaco;118;110;75 a 79;228
16;16207;Ñuble;Trehuaco;76;92;80 a 84;168
16;16207;Ñuble;Trehuaco;42;68;85 o más;110
16;16301;Ñuble;San Carlos;1294;1306;0 a 4;2600
16;16301;Ñuble;San Carlos;1675;1600;5 a 9;3275
16;16301;Ñuble;San Carlos;1838;1793;10 a 14;3631
16;16301;Ñuble;San Carlos;1836;1787;15 a 19;3623
16;16301;Ñuble;San Carlos;1737;1624;20 a 24;3361
16;16301;Ñuble;San Carlos;1692;1887;25 a 29;3579
16;16301;Ñuble;San Carlos;1963;2029;30 a 34;3992
16;16301;Ñuble;San Carlos;1777;2022;35 a 39;3799
16;16301;Ñuble;San Carlos;1559;1786;40 a 44;3345
16;16301;Ñuble;San Carlos;1525;1806;45 a 49;3331
16;16301;Ñuble;San Carlos;1806;2085;50 a 54;3891
16;16301;Ñuble;San Carlos;1843;2219;55 a 59;4062
16;16301;Ñuble;San Carlos;1841;2008;60 a 64;3849
16;16301;Ñuble;San Carlos;1470;1636;65 a 69;3106
16;16301;Ñuble;San Carlos;1158;1235;70 a 74;2393
16;16301;Ñuble;San Carlos;850;966;75 a 79;1816
16;16301;Ñuble;San Carlos;509;721;80 a 84;1230
16;16301;Ñuble;San Carlos;372;592;85 o más;964
16;16302;Ñuble;Coihueco;742;748;0 a 4;1490
16;16302;Ñuble;Coihueco;942;971;5 a 9;1913
16;16302;Ñuble;Coihueco;1097;992;10 a 14;2089
16;16302;Ñuble;Coihueco;1039;1010;15 a 19;2049
16;16302;Ñuble;Coihueco;969;956;20 a 24;1925
16;16302;Ñuble;Coihueco;960;1015;25 a 29;1975
16;16302;Ñuble;Coihueco;1045;1068;30 a 34;2113
16;16302;Ñuble;Coihueco;927;1121;35 a 39;2048
16;16302;Ñuble;Coihueco;919;991;40 a 44;1910
16;16302;Ñuble;Coihueco;892;1010;45 a 49;1902
16;16302;Ñuble;Coihueco;1058;1102;50 a 54;2160
16;16302;Ñuble;Coihueco;1026;1013;55 a 59;2039
16;16302;Ñuble;Coihueco;965;955;60 a 64;1920
16;16302;Ñuble;Coihueco;748;742;65 a 69;1490
16;16302;Ñuble;Coihueco;533;557;70 a 74;1090
16;16302;Ñuble;Coihueco;426;343;75 a 79;769
16;16302;Ñuble;Coihueco;230;275;80 a 84;505
16;16302;Ñuble;Coihueco;163;216;85 o más;379
16;16303;Ñuble;Ñiquén;248;257;0 a 4;505
16;16303;Ñuble;Ñiquén;336;357;5 a 9;693
16;16303;Ñuble;Ñiquén;409;369;10 a 14;778
16;16303;Ñuble;Ñiquén;361;382;15 a 19;743
16;16303;Ñuble;Ñiquén;351;330;20 a 24;681
16;16303;Ñuble;Ñiquén;319;327;25 a 29;646
16;16303;Ñuble;Ñiquén;333;343;30 a 34;676
16;16303;Ñuble;Ñiquén;360;408;35 a 39;768
16;16303;Ñuble;Ñiquén;350;403;40 a 44;753
16;16303;Ñuble;Ñiquén;401;373;45 a 49;774
16;16303;Ñuble;Ñiquén;493;451;50 a 54;944
16;16303;Ñuble;Ñiquén;516;510;55 a 59;1026
16;16303;Ñuble;Ñiquén;531;498;60 a 64;1029
16;16303;Ñuble;Ñiquén;503;450;65 a 69;953
16;16303;Ñuble;Ñiquén;376;341;70 a 74;717
16;16303;Ñuble;Ñiquén;269;249;75 a 79;518
16;16303;Ñuble;Ñiquén;155;160;80 a 84;315
16;16303;Ñuble;Ñiquén;105;173;85 o más;278
16;16304;Ñuble;San Fabián;131;120;0 a 4;251
16;16304;Ñuble;San Fabián;170;143;5 a 9;313
16;16304;Ñuble;San Fabián;177;209;10 a 14;386
16;16304;Ñuble;San Fabián;143;146;15 a 19;289
16;16304;Ñuble;San Fabián;138;111;20 a 24;249
16;16304;Ñuble;San Fabián;143;160;25 a 29;303
16;16304;Ñuble;San Fabián;190;209;30 a 34;399
16;16304;Ñuble;San Fabián;162;194;35 a 39;356
16;16304;Ñuble;San Fabián;179;193;40 a 44;372
16;16304;Ñuble;San Fabián;158;154;45 a 49;312
16;16304;Ñuble;San Fabián;177;170;50 a 54;347
16;16304;Ñuble;San Fabián;181;192;55 a 59;373
16;16304;Ñuble;San Fabián;162;173;60 a 64;335
16;16304;Ñuble;San Fabián;135;154;65 a 69;289
16;16304;Ñuble;San Fabián;125;119;70 a 74;244
16;16304;Ñuble;San Fabián;94;91;75 a 79;185
16;16304;Ñuble;San Fabián;65;76;80 a 84;141
16;16304;Ñuble;San Fabián;39;62;85 o más;101
16;16305;Ñuble;San Nicolás;350;343;0 a 4;693
16;16305;Ñuble;San Nicolás;475;392;5 a 9;867
16;16305;Ñuble;San Nicolás;515;513;10 a 14;1028
16;16305;Ñuble;San Nicolás;500;480;15 a 19;980
16;16305;Ñuble;San Nicolás;464;407;20 a 24;871
16;16305;Ñuble;San Nicolás;376;470;25 a 29;846
16;16305;Ñuble;San Nicolás;513;492;30 a 34;1005
16;16305;Ñuble;San Nicolás;458;503;35 a 39;961
16;16305;Ñuble;San Nicolás;468;535;40 a 44;1003
16;16305;Ñuble;San Nicolás;455;490;45 a 49;945
16;16305;Ñuble;San Nicolás;591;600;50 a 54;1191
16;16305;Ñuble;San Nicolás;540;524;55 a 59;1064
16;16305;Ñuble;San Nicolás;539;525;60 a 64;1064
16;16305;Ñuble;San Nicolás;454;444;65 a 69;898
16;16305;Ñuble;San Nicolás;322;311;70 a 74;633
16;16305;Ñuble;San Nicolás;254;247;75 a 79;501
16;16305;Ñuble;San Nicolás;140;183;80 a 84;323
16;16305;Ñuble;San Nicolás;102;124;85 o más;226
8;8101;Biobío;Concepción;4298;4216;0 a 4;8514
8;8101;Biobío;Concepción;5637;5361;5 a 9;10998
8;8101;Biobío;Concepción;6250;6100;10 a 14;12350
8;8101;Biobío;Concepción;7770;7455;15 a 19;15225
8;8101;Biobío;Concepción;10972;11156;20 a 24;22128
8;8101;Biobío;Concepción;10556;9957;25 a 29;20513
8;8101;Biobío;Concepción;10939;10152;30 a 34;21091
8;8101;Biobío;Concepción;8864;8570;35 a 39;17434
8;8101;Biobío;Concepción;7472;7595;40 a 44;15067
8;8101;Biobío;Concepción;6049;6966;45 a 49;13015
8;8101;Biobío;Concepción;6344;7215;50 a 54;13559
8;8101;Biobío;Concepción;6139;7268;55 a 59;13407
8;8101;Biobío;Concepción;5801;7200;60 a 64;13001
8;8101;Biobío;Concepción;4726;6036;65 a 69;10762
8;8101;Biobío;Concepción;3655;4861;70 a 74;8516
8;8101;Biobío;Concepción;2577;3774;75 a 79;6351
8;8101;Biobío;Concepción;1637;2741;80 a 84;4378
8;8101;Biobío;Concepción;1299;2767;85 o más;4066
8;8102;Biobío;Coronel;3314;3209;0 a 4;6523
8;8102;Biobío;Coronel;4367;4296;5 a 9;8663
8;8102;Biobío;Coronel;4846;4709;10 a 14;9555
8;8102;Biobío;Coronel;4533;4364;15 a 19;8897
8;8102;Biobío;Coronel;4255;4280;20 a 24;8535
8;8102;Biobío;Coronel;4080;4104;25 a 29;8184
8;8102;Biobío;Coronel;4590;5017;30 a 34;9607
8;8102;Biobío;Coronel;4266;4752;35 a 39;9018
8;8102;Biobío;Coronel;3800;4420;40 a 44;8220
8;8102;Biobío;Coronel;3279;3787;45 a 49;7066
8;8102;Biobío;Coronel;3608;4246;50 a 54;7854
8;8102;Biobío;Coronel;3869;4393;55 a 59;8262
8;8102;Biobío;Coronel;3550;4026;60 a 64;7576
8;8102;Biobío;Coronel;2799;2999;65 a 69;5798
8;8102;Biobío;Coronel;1819;2205;70 a 74;4024
8;8102;Biobío;Coronel;1172;1532;75 a 79;2704
8;8102;Biobío;Coronel;652;1102;80 a 84;1754
8;8102;Biobío;Coronel;475;933;85 o más;1408
8;8103;Biobío;Chiguayante;1894;1764;0 a 4;3658
8;8103;Biobío;Chiguayante;2512;2405;5 a 9;4917
8;8103;Biobío;Chiguayante;2940;2736;10 a 14;5676
8;8103;Biobío;Chiguayante;2960;2702;15 a 19;5662
8;8103;Biobío;Chiguayante;2998;3107;20 a 24;6105
8;8103;Biobío;Chiguayante;3057;3030;25 a 29;6087
8;8103;Biobío;Chiguayante;3256;3316;30 a 34;6572
8;8103;Biobío;Chiguayante;2647;3005;35 a 39;5652
8;8103;Biobío;Chiguayante;2504;3001;40 a 44;5505
8;8103;Biobío;Chiguayante;2320;2787;45 a 49;5107
8;8103;Biobío;Chiguayante;2661;3293;50 a 54;5954
8;8103;Biobío;Chiguayante;2694;3435;55 a 59;6129
8;8103;Biobío;Chiguayante;2509;3122;60 a 64;5631
8;8103;Biobío;Chiguayante;2011;2396;65 a 69;4407
8;8103;Biobío;Chiguayante;1486;1925;70 a 74;3411
8;8103;Biobío;Chiguayante;1017;1471;75 a 79;2488
8;8103;Biobío;Chiguayante;590;1005;80 a 84;1595
8;8103;Biobío;Chiguayante;408;858;85 o más;1266
8;8104;Biobío;Florida;284;268;0 a 4;552
8;8104;Biobío;Florida;370;345;5 a 9;715
8;8104;Biobío;Florida;392;393;10 a 14;785
8;8104;Biobío;Florida;368;379;15 a 19;747
8;8104;Biobío;Florida;368;325;20 a 24;693
8;8104;Biobío;Florida;328;359;25 a 29;687
8;8104;Biobío;Florida;416;429;30 a 34;845
8;8104;Biobío;Florida;444;482;35 a 39;926
8;8104;Biobío;Florida;409;417;40 a 44;826
8;8104;Biobío;Florida;359;376;45 a 49;735
8;8104;Biobío;Florida;531;439;50 a 54;970
8;8104;Biobío;Florida;497;505;55 a 59;1002
8;8104;Biobío;Florida;479;503;60 a 64;982
8;8104;Biobío;Florida;414;403;65 a 69;817
8;8104;Biobío;Florida;327;314;70 a 74;641
8;8104;Biobío;Florida;236;237;75 a 79;473
8;8104;Biobío;Florida;136;165;80 a 84;301
8;8104;Biobío;Florida;97;164;85 o más;261
8;8105;Biobío;Hualqui;628;640;0 a 4;1268
8;8105;Biobío;Hualqui;842;779;5 a 9;1621
8;8105;Biobío;Hualqui;1055;945;10 a 14;2000
8;8105;Biobío;Hualqui;941;868;15 a 19;1809
8;8105;Biobío;Hualqui;882;920;20 a 24;1802
8;8105;Biobío;Hualqui;830;842;25 a 29;1672
8;8105;Biobío;Hualqui;939;1004;30 a 34;1943
8;8105;Biobío;Hualqui;822;908;35 a 39;1730
8;8105;Biobío;Hualqui;817;945;40 a 44;1762
8;8105;Biobío;Hualqui;671;788;45 a 49;1459
8;8105;Biobío;Hualqui;754;952;50 a 54;1706
8;8105;Biobío;Hualqui;836;952;55 a 59;1788
8;8105;Biobío;Hualqui;745;860;60 a 64;1605
8;8105;Biobío;Hualqui;601;666;65 a 69;1267
8;8105;Biobío;Hualqui;425;490;70 a 74;915
8;8105;Biobío;Hualqui;288;345;75 a 79;633
8;8105;Biobío;Hualqui;182;276;80 a 84;458
8;8105;Biobío;Hualqui;130;227;85 o más;357
8;8106;Biobío;Lota;885;875;0 a 4;1760
8;8106;Biobío;Lota;1113;1134;5 a 9;2247
8;8106;Biobío;Lota;1302;1303;10 a 14;2605
8;8106;Biobío;Lota;1384;1246;15 a 19;2630
8;8106;Biobío;Lota;1351;1376;20 a 24;2727
8;8106;Biobío;Lota;1378;1389;25 a 29;2767
8;8106;Biobío;Lota;1322;1321;30 a 34;2643
8;8106;Biobío;Lota;1113;1087;35 a 39;2200
