Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_candidato;candidato;votos_candidato
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;1142;SEBASTIAN SICHEL RAMIREZ;1142
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;121;EDUARDO ARTES BRICHETTI;121
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;740;MARCO ENRIQUEZ-OMINAMI GUMUCIO;740
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;1029;FRANCO ALDO PARISI FERNANDEZ;1029
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;0;VOTOS EN BLANCO;80
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VICTORIA;0;VOTOS NULOS;127
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;1444;GABRIEL BORIC FONT;1444
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;4473;JOSE ANTONIO KAST RIST;4473
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;1605;YASNA PROVOSTE CAMPILLAY;1605
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;1208;SEBASTIAN SICHEL RAMIREZ;1208
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;100;EDUARDO ARTES BRICHETTI;100
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;548;MARCO ENRIQUEZ-OMINAMI GUMUCIO;548
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;1301;FRANCO ALDO PARISI FERNANDEZ;1301
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;0;VOTOS EN BLANCO;84
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 22;DE LA ARAUCANIA;VILCUN;0;VOTOS NULOS;116
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;1226;GABRIEL BORIC FONT;1226
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;3976;JOSE ANTONIO KAST RIST;3976
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;1748;YASNA PROVOSTE CAMPILLAY;1748
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;955;SEBASTIAN SICHEL RAMIREZ;955
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;113;EDUARDO ARTES BRICHETTI;113
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;497;MARCO ENRIQUEZ-OMINAMI GUMUCIO;497
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;944;FRANCO ALDO PARISI FERNANDEZ;944
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;0;VOTOS EN BLANCO;84
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CARAHUE;0;VOTOS NULOS;90
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;789;GABRIEL BORIC FONT;789
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;1820;JOSE ANTONIO KAST RIST;1820
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;780;YASNA PROVOSTE CAMPILLAY;780
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;549;SEBASTIAN SICHEL RAMIREZ;549
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;86;EDUARDO ARTES BRICHETTI;86
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;355;MARCO ENRIQUEZ-OMINAMI GUMUCIO;355
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;822;FRANCO ALDO PARISI FERNANDEZ;822
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;0;VOTOS EN BLANCO;66
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CHOLCHOL;0;VOTOS NULOS;129
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;1091;GABRIEL BORIC FONT;1091
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;3389;JOSE ANTONIO KAST RIST;3389
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;1167;YASNA PROVOSTE CAMPILLAY;1167
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;779;SEBASTIAN SICHEL RAMIREZ;779
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;57;EDUARDO ARTES BRICHETTI;57
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;413;MARCO ENRIQUEZ-OMINAMI GUMUCIO;413
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;961;FRANCO ALDO PARISI FERNANDEZ;961
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;0;VOTOS EN BLANCO;53
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CUNCO;0;VOTOS NULOS;77
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;548;GABRIEL BORIC FONT;548
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;1231;JOSE ANTONIO KAST RIST;1231
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;333;YASNA PROVOSTE CAMPILLAY;333
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;341;SEBASTIAN SICHEL RAMIREZ;341
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;51;EDUARDO ARTES BRICHETTI;51
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;125;MARCO ENRIQUEZ-OMINAMI GUMUCIO;125
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;270;FRANCO ALDO PARISI FERNANDEZ;270
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;0;VOTOS EN BLANCO;21
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;CURARREHUE;0;VOTOS NULOS;23
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;1381;GABRIEL BORIC FONT;1381
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;3631;JOSE ANTONIO KAST RIST;3631
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;1630;YASNA PROVOSTE CAMPILLAY;1630
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;911;SEBASTIAN SICHEL RAMIREZ;911
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;126;EDUARDO ARTES BRICHETTI;126
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;571;MARCO ENRIQUEZ-OMINAMI GUMUCIO;571
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;950;FRANCO ALDO PARISI FERNANDEZ;950
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;0;VOTOS EN BLANCO;91
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;FREIRE;0;VOTOS NULOS;120
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;794;GABRIEL BORIC FONT;794
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;3155;JOSE ANTONIO KAST RIST;3155
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;841;YASNA PROVOSTE CAMPILLAY;841
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;805;SEBASTIAN SICHEL RAMIREZ;805
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;40;EDUARDO ARTES BRICHETTI;40
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;228;MARCO ENRIQUEZ-OMINAMI GUMUCIO;228
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;663;FRANCO ALDO PARISI FERNANDEZ;663
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;0;VOTOS EN BLANCO;45
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;GORBEA;0;VOTOS NULOS;55
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;1516;GABRIEL BORIC FONT;1516
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;3501;JOSE ANTONIO KAST RIST;3501
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;1537;YASNA PROVOSTE CAMPILLAY;1537
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;938;SEBASTIAN SICHEL RAMIREZ;938
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;93;EDUARDO ARTES BRICHETTI;93
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;588;MARCO ENRIQUEZ-OMINAMI GUMUCIO;588
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;1306;FRANCO ALDO PARISI FERNANDEZ;1306
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;0;VOTOS EN BLANCO;74
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;LONCOCHE;0;VOTOS NULOS;87
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;2196;GABRIEL BORIC FONT;2196
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;4697;JOSE ANTONIO KAST RIST;4697
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;2301;YASNA PROVOSTE CAMPILLAY;2301
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;1191;SEBASTIAN SICHEL RAMIREZ;1191
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;178;EDUARDO ARTES BRICHETTI;178
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;1011;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1011
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;1647;FRANCO ALDO PARISI FERNANDEZ;1647
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;0;VOTOS EN BLANCO;102
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;NUEVA IMPERIAL;0;VOTOS NULOS;164
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;4409;GABRIEL BORIC FONT;4409
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;9271;JOSE ANTONIO KAST RIST;9271
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;2982;YASNA PROVOSTE CAMPILLAY;2982
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;2511;SEBASTIAN SICHEL RAMIREZ;2511
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;265;EDUARDO ARTES BRICHETTI;265
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;1852;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1852
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;4368;FRANCO ALDO PARISI FERNANDEZ;4368
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;0;VOTOS EN BLANCO;185
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PADRE LAS CASAS;0;VOTOS NULOS;260
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;1573;GABRIEL BORIC FONT;1573
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;4487;JOSE ANTONIO KAST RIST;4487
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;1243;YASNA PROVOSTE CAMPILLAY;1243
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;974;SEBASTIAN SICHEL RAMIREZ;974
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;82;EDUARDO ARTES BRICHETTI;82
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;572;MARCO ENRIQUEZ-OMINAMI GUMUCIO;572
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;1077;FRANCO ALDO PARISI FERNANDEZ;1077
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;0;VOTOS EN BLANCO;46
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PITRUFQUEN;0;VOTOS NULOS;77
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;2900;GABRIEL BORIC FONT;2900
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;4593;JOSE ANTONIO KAST RIST;4593
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;1089;YASNA PROVOSTE CAMPILLAY;1089
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;1595;SEBASTIAN SICHEL RAMIREZ;1595
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;136;EDUARDO ARTES BRICHETTI;136
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;593;MARCO ENRIQUEZ-OMINAMI GUMUCIO;593
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;1352;FRANCO ALDO PARISI FERNANDEZ;1352
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;0;VOTOS EN BLANCO;57
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;PUCON;0;VOTOS NULOS;93
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;760;GABRIEL BORIC FONT;760
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;1581;JOSE ANTONIO KAST RIST;1581
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;1183;YASNA PROVOSTE CAMPILLAY;1183
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;453;SEBASTIAN SICHEL RAMIREZ;453
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;106;EDUARDO ARTES BRICHETTI;106
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;406;MARCO ENRIQUEZ-OMINAMI GUMUCIO;406
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;535;FRANCO ALDO PARISI FERNANDEZ;535
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;0;VOTOS EN BLANCO;72
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;SAAVEDRA;0;VOTOS NULOS;104
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;23414;GABRIEL BORIC FONT;23414
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;47023;JOSE ANTONIO KAST RIST;47023
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;12019;YASNA PROVOSTE CAMPILLAY;12019
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;14178;SEBASTIAN SICHEL RAMIREZ;14178
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;1206;EDUARDO ARTES BRICHETTI;1206
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;6787;MARCO ENRIQUEZ-OMINAMI GUMUCIO;6787
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;15127;FRANCO ALDO PARISI FERNANDEZ;15127
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;0;VOTOS EN BLANCO;365
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEMUCO;0;VOTOS NULOS;799
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;749;GABRIEL BORIC FONT;749
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;2667;JOSE ANTONIO KAST RIST;2667
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;911;YASNA PROVOSTE CAMPILLAY;911
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;994;SEBASTIAN SICHEL RAMIREZ;994
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;46;EDUARDO ARTES BRICHETTI;46
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;302;MARCO ENRIQUEZ-OMINAMI GUMUCIO;302
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;656;FRANCO ALDO PARISI FERNANDEZ;656
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;0;VOTOS EN BLANCO;96
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TEODORO SCHMIDT;0;VOTOS NULOS;107
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;565;GABRIEL BORIC FONT;565
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;1858;JOSE ANTONIO KAST RIST;1858
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;631;YASNA PROVOSTE CAMPILLAY;631
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;645;SEBASTIAN SICHEL RAMIREZ;645
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;44;EDUARDO ARTES BRICHETTI;44
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;254;MARCO ENRIQUEZ-OMINAMI GUMUCIO;254
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;460;FRANCO ALDO PARISI FERNANDEZ;460
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;0;VOTOS EN BLANCO;59
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;TOLTEN;0;VOTOS NULOS;66
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;5166;GABRIEL BORIC FONT;5166
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;9997;JOSE ANTONIO KAST RIST;9997
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;2567;YASNA PROVOSTE CAMPILLAY;2567
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;2858;SEBASTIAN SICHEL RAMIREZ;2858
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;288;EDUARDO ARTES BRICHETTI;288
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;1185;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1185
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;2724;FRANCO ALDO PARISI FERNANDEZ;2724
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;0;VOTOS EN BLANCO;131
9;CIRCUNSCRIPCION SENATORIAL 11;DISTRITO 23;DE LA ARAUCANIA;VILLARRICA;0;VOTOS NULOS;183
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;839;GABRIEL BORIC FONT;839
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;2052;JOSE ANTONIO KAST RIST;2052
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;1178;YASNA PROVOSTE CAMPILLAY;1178
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;458;SEBASTIAN SICHEL RAMIREZ;458
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;44;EDUARDO ARTES BRICHETTI;44
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;211;MARCO ENRIQUEZ-OMINAMI GUMUCIO;211
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;491;FRANCO ALDO PARISI FERNANDEZ;491
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;0;VOTOS EN BLANCO;69
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRESIA;0;VOTOS NULOS;63
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;1351;GABRIEL BORIC FONT;1351
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;3260;JOSE ANTONIO KAST RIST;3260
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;1329;YASNA PROVOSTE CAMPILLAY;1329
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;786;SEBASTIAN SICHEL RAMIREZ;786
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;60;EDUARDO ARTES BRICHETTI;60
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;375;MARCO ENRIQUEZ-OMINAMI GUMUCIO;375
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;1208;FRANCO ALDO PARISI FERNANDEZ;1208
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;0;VOTOS EN BLANCO;63
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;FRUTILLAR;0;VOTOS NULOS;54
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;LLANQUIHUE;1395;GABRIEL BORIC FONT;1395
10;CIRCUNSCRIPCION SENATORIAL 13;DISTRITO 25;DE LOS LAGOS;LLANQUIHUE;2618;JOSE ANTONIO KAST RIST;2618
